PERMNO,date,TICKER,PRC,SHROUT,Market Cap
17005,20141103,CVS,86.12,1158126,99737811.12
17144,20141103,GIS,52.66,603748,31793369.68
17478,20141103,MHFI,90.24,271500,24500160
17743,20141103,WRB,51.42,126908,6525609.36
17750,20141103,KMB,111.36,372455,41476588.8
17830,20141103,UTX,106.3,911658,96909245.4
18163,20141103,PG,87.38,2702119,236111158.2
18403,20141103,JCP,7.56,304837,2304567.72
18411,20141103,SO,46.77,895697,41891748.69
18542,20141103,CAT,100.22,605399,60673087.78
18729,20141103,CL,67.41,911398,61437339.18
19166,20141103,FMC,56.26,133267,7497601.42
19350,20141103,DE,85,358420,30465700
19393,20141103,BMY,57.8,1658776,95877252.8
19502,20141103,WAG,64.98,950387,61756147.26
19561,20141103,BA,126.03,712930,89850567.9
20415,20141103,LUK,23.65,368531,8715758.15
20482,20141103,ABT,43.29,1503699,65095129.71
20626,20141103,DOW,49.13,1178561,57902701.93
21020,20141103,AAL,42,717264,30125088
21178,20141103,LMT,190.75,315925,60262693.75
21186,20141103,MWV,43.89,168482,7394674.98
21207,20141103,NEM,19.12,498796,9536979.52
21371,20141103,CAH,78.58,336150,26414667
21573,20141103,IP,50.62,427022,21615853.64
21776,20141103,EXC,36.4,859465,31284526
21792,20141103,CNP,24.88,429796,10693324.48
21936,20141103,PFE,30.19,6340863,191430654
22103,20141103,EMR,64.51,697915,45022496.65
22111,20141103,JNJ,107.46,2799110,300792360.6
22293,20141103,GLW,20.55,1281848,26341976.4
22509,20141103,PPG,200.37,137235,27497776.95
22517,20141103,PPL,35.14,664381,23346348.34
22592,20141103,MMM,153.3,640819,98237552.7
22752,20141103,MRK,58.92,2884632,169962517.4
22779,20141103,MSI,64.68,250879,16226853.72
23026,20141103,FE,37.45,420345,15741920.25
23085,20141103,SCG,55.53,142053,7888203.09
23229,20141103,CMS,32.99,276149,9110155.51
23393,20141103,CHD,72.11,133660,9638222.6
23473,20141103,CINF,50.6,163490,8272594
23536,20141103,WEC,49.92,225517,11257808.64
23579,20141103,TXT,41.41,276049,11431189.09
23660,20141103,CTAS,72.54,116979,8485656.66
23712,20141103,PEG,41.62,505960,21058055.2
23819,20141103,HAL,53.88,847460,45661144.8
23887,20141103,FTR,6.49,1002081,6503505.69
23931,20141103,XEL,33.75,505686,17066902.5
24010,20141103,ETR,83.85,179608,15060130.8
24053,20141103,WR,37.8,129690,4902282
24109,20141103,AEP,58.65,489240,28693926
24205,20141103,NEE,100.81,436357,43989149.17
24328,20141103,EQT,91.88,151506,13920371.28
24459,20141103,PBI,24.61,202812,4991203.32
24643,20141103,AA,16.93,1178823,19957473.39
24766,20141103,NOC,136.96001,201999,27665785.06
24942,20141103,RTN,103.38,308368,31879083.84
24985,20141103,AEE,43.04,242635,10443010.4
25081,20141103,CMA,47.84,179687,8596226.08
25232,20141103,OKE,58.39,208003,12145295.17
25320,20141103,CPB,44.33,314293,13932608.69
25419,20141103,WHR,172.60001,77871,13440535.38
25582,20141103,HRS,70.11,104592,7332945.12
25778,20141103,CA,29.17,444906,12977908.02
25785,20141103,F,13.99,3777835,52851911.65
25953,20141103,DOV,79.78,165362,13192580.36
26403,20141103,DIS,91.71,1716545,157424342
26607,20141103,BH,343.60001,2066,709877.6207
26710,20141103,L,43.12,381108,16433376.96
26825,20141103,K,64.1,360123,23083884.3
27043,20141103,VAR,83.76,103201,8644115.76
27422,20141103,CLF,10.98,153182,1681938.36
27633,20141103,R,88.79,53040,4709421.6
27828,20141103,HPQ,35.86,1866275,66924621.5
27887,20141103,BAX,69.68,541978,37765027.04
27959,20141103,DUK,82.38,707272,58265067.36
27983,20141103,XRX,13.29,1141556,15171279.24
27991,20141103,PNW,62.25,110450,6875512.5
28222,20141103,APD,135.39,213016,28840236.24
28345,20141103,MUR,52.44,177572,9311875.68
28388,20141103,VNO,110.82,187665,20797035.3
28484,20141103,HES,83.26,307725,25621183.5
28804,20141103,ALK,54.43,133469,7264717.67
29102,20141103,NBR,17.62,299744,5281489.28
30681,20141103,OMC,72.62,248180,18022831.6
30940,20141103,FLS,67.58,136308,9211694.64
32707,20141103,HP,84.29,108227,9122453.83
32803,20141103,HFC,45.14,198553,8962682.42
32870,20141103,HRL,54.1,263457,14253023.7
32986,20141103,ATO,53.47,100352,5365821.44
34032,20141103,MAS,22.2,356260,7908972
34746,20141103,FITB,19.96,824007,16447179.72
34817,20141103,NUE,53.35,318843,17010274.05
34833,20141103,OXY,87.14,775428,67570795.92
35044,20141103,RF,10.03,1379000,13831370
35554,20141103,MTB,121.7,131966,16060262.2
36003,20141103,ROL,31.84,145526,4633547.84
36397,20141103,FHN,12.71,235249,2990014.79
36468,20141103,SHW,229.28,95998,22010421.44
37284,20141103,TSO,73.29,126245,9252496.05
37584,20141103,BEN,55.62,622900,34645698
38093,20141103,AJG,47.93,161374,7734655.82
38156,20141103,WMB,55.68,747463,41618739.84
38682,20141103,RRD,17.7,199800,3536460
38703,20141103,WFC,53.37,5215000,278324550
38762,20141103,NI,42.63,315700,13458291
39490,20141103,APA,76.4,382473,29220937.2
39538,20141103,MAT,31.13,338827,10547684.51
39642,20141103,BDX,127.42,191872,24448330.24
39917,20141103,WY,34.28,524364,17975197.92
40125,20141103,CSC,60.2,145064,8732852.8
40272,20141103,IFF,98.17,81161,7967575.37
40416,20141103,AVP,10.62,434656,4616046.72
40539,20141103,TJX,63.9,692942,44278993.8
41080,20141103,CMI,145.09,182692,26506782.28
41355,20141103,PH,126.77,148645,18843726.65
42200,20141103,PKI,43.81,112919,4946981.39
42585,20141103,SJM,104.07,101817,10596095.19
42877,20141103,JBHT,80.05,117154,9378177.7
42906,20141103,HBAN,9.86,814454,8030516.44
43123,20141103,ATI,32,108703,3478496
43350,20141103,SWK,93.61,156652,14664193.72
43449,20141103,MCD,93.61,981929,91918373.69
43553,20141103,VFC,67.9,431101,29271757.9
43772,20141103,BMS,38.06,99881,3801470.86
44206,20141103,NU,49.58,316386,15686417.88
44329,20141103,TFX,113.74,41414,4710428.36
44601,20141103,AVY,46.56,91101,4241662.56
44644,20141103,ADP,81.74,482057,39403339.18
44951,20141103,SVU,8.53,261118,2227336.54
45356,20141103,TYC,42.75,442474,18915763.5
45495,20141103,RDC,23.69,124504,2949499.76
45751,20141103,MMC,54.74,542000,29669080
45911,20141103,SWKS,60.23,189200,11395516
46392,20141103,ITG,18.19,34800,633012
46578,20141103,CLX,99.83,129200,12898036
46674,20141103,GPC,97.14,153089,14871065.46
46703,20141103,HST,23.22,757319,17584947.18
46877,20141103,BCR,162.87,74899,12198800.13
46886,20141103,KLAC,79.95,164477,13149936.15
47896,20141103,JPM,60.88,3761281,228986787.3
47941,20141103,GCI,31.32,225647,7067264.04
48486,20141103,LRCX,79.14,158960,12580094.4
48506,20141103,MCO,99.13,208600,20678518
48653,20141103,HUM,138.48,154255,21361232.4
48725,20141103,UNP,115.26,889099,102477550.7
49015,20141103,LNC,54.57,259790,14176740.3
49154,20141103,TGT,61.59,633716,39030568.44
49373,20141103,HRB,32.22,275088,8863335.36
49656,20141103,BK,38.47,1125710,43306063.7
49680,20141103,DHR,79.97,702692,56194279.24
50017,20141103,RRC,66.77,168701,11264165.77
50286,20141103,LEE,3.59,53716,192840.44
50876,20141103,LLY,66.54,1113430,74087632.2
51369,20141103,TER,18.49,204677,3784477.73
51692,20141103,PIR,12.93,91498,1183069.14
52038,20141103,SYY,37.49,587250,22016002.5
52090,20141103,MKC,71.13,117110,8330034.3
52230,20141103,RHI,54.57,135958,7419228.06
52329,20141103,JEC,47.07,133057,6262992.99
52337,20141103,THC,56.72,97916,5553795.52
52476,20141103,EFX,75.95,120587,9158582.65
52695,20141103,GWW,247.60001,68183,16882111.48
52708,20141103,LEN,43.32,173942,7535167.44
52978,20141103,HAS,57.64,125682,7244310.48
53065,20141103,IPG,19.25,418229,8050908.25
53225,20141103,GHC,787.75,4624,3642556
53613,20141103,MU,33.51,1073455,35971477.05
54148,20141103,PHM,19.4,370768,7192899.2
55976,20141103,WMT,76.28,3222513,245813291.6
56274,20141103,CAG,34.45,424828,14635324.6
56573,20141103,ITW,90.9,390934,35535900.6
57568,20141103,BLL,63.39,138438,8775584.82
57665,20141103,NKE,93.45,683951,63915220.95
57817,20141103,JWN,72.54,192611,13972001.94
57904,20141103,AFL,59.33,450499,26728105.67
58246,20141103,NTRS,65.79,235505,15493873.95
58413,20141103,FRT,135.31,68133,9219076.23
58683,20141103,LUV,35.31,678744,23966450.64
58819,20141103,LNT,62.39,110936,6921297.04
59010,20141103,GPS,37.67,434866,16381402.22
59176,20141103,AXP,90.85,1034677,94000405.45
59248,20141103,TAP,74.55,179836,13406773.8
59300,20141103,UDR,30.71,255218,7837744.78
59328,20141103,INTC,34.31,4835000,165888850
59408,20141103,BAC,17.27,10515894,181609489.4
59459,20141103,TRV,99.95,331400,33123430
60097,20141103,MDT,68.15,979516,66754015.4
60206,20141103,SNA,132.62,58108,7706282.96
60442,20141103,PNC,86.54,528000,45693120
60506,20141103,PCAR,65.39,354104,23154860.56
60599,20141103,CTL,41.81,570165,23838598.65
60628,20141103,FDX,167.2,283246,47358731.2
60871,20141103,ADI,49.72,311205,15473112.6
60943,20141103,LEG,39.92,137600,5492992
60986,20141103,NWL,34.04,273800,9320152
61241,20141103,AMD,2.87,775340,2225225.8
61399,20141103,LOW,57.45,987110,56709469.5
61621,20141103,PAYX,47.06,362828,17074685.68
61735,20141103,AON,87.18,285137,24858243.66
61815,20141103,NBL,55.87,361857,20216950.59
62092,20141103,TMO,118.4,400025,47362960
62148,20141103,CSX,35.37,995397,35207191.89
62308,20141103,TMK,53.03,130589,6925134.67
63765,20141103,SWN,32.44,353115,11455050.6
64186,20141103,CI,99.73,261579,26087273.67
64282,20141103,LB,72.44,292351,21177906.44
64311,20141103,NSC,109.41,309442,33856049.22
64390,20141103,PGR,26.49,589207,15608093.43
64653,20141103,PSA,186.57001,172640,32209446.53
64936,20141103,D,72.56,582668,42278390.08
64995,20141103,KEY,13.22,868477,11481265.94
65330,20141103,LM,52.33,115815,6060598.95
65402,20141103,AOS,53.28,76866,4095420.48
65541,20141103,COO,162.69,48282,7854998.58
65875,20141103,VZ,50.39,4149724,209104592.4
66093,20141103,T,34.84,5185000,180645400
66157,20141103,USB,42.92,1795000,77041400
66181,20141103,HD,96.09,1345922,129329645
66325,20141103,SLM,9.72,423165,4113163.8
66384,20141103,WDC,100.75,232230,23397172.5
66800,20141103,AIG,53.8,1426884,76766359.2
67029,20141103,ITI,1.73,32561,56330.53
67467,20141103,BIG,45.61,56049,2556394.89
67598,20141103,HCP,43.95,458821,20165182.95
68144,20141103,STI,39.02,527358,20577509.16
68591,20141103,STJ,64.4,284693,18334229.2
69032,20141103,MS,34.71,1958386,67975578.06
69550,20141103,MYL,53.59,374274,20057343.66
69649,20141103,RJF,55.85,141273,7890097.05
69796,20141103,STZ,91.94,169485,15582450.9
70033,20141103,HOG,65.28,217464,14196049.92
70332,20141103,APC,90.74,506450,45955273
70519,20141103,C,53.47,3029488,161986723.4
70578,20141103,ECL,110.1,300116,33042771.6
71175,20141103,UNM,33.75,251992,8504730
71563,20141103,BBT,37.89,720298,27292091.22
72726,20141103,STT,75.86,423519,32128151.34
73139,20141103,SYK,86.85,378321,32857178.85
75034,20141103,BHI,51.9,432599,22451888.1
75100,20141103,TIF,96.34,129295,12456280.3
75107,20141103,ABMD,32.52,40895,1329905.4
75154,20141103,CCL,40.07,592649,23747445.43
75186,20141103,SCHW,28.44,1303355,37067416.2
75224,20141103,HAR,106.73,68516,7312712.68
75241,20141103,PXD,188.14,143098,26922457.72
75341,20141103,DRE,19.34,341714,6608748.76
75489,20141103,SPLS,12.85,640099,8225272.15
75510,20141103,ADBE,69.91,498739,34866843.49
75591,20141103,IEX,74.85,79397,5942865.45
75607,20141103,SYMC,25.2,690147,17391704.4
75819,20141103,VTR,68.75,294318,20234362.5
75825,20141103,EOG,93.32,547456,51088593.92
75828,20141103,EA,40.96,310936,12735938.56
76076,20141103,CSCO,24.58,5109000,125579220
76082,20141103,COG,30.81,413020,12725146.2
76095,20141103,HOLX,26.96,277753,7488220.88
76201,20141103,XLNX,44.22,264455,11694200.1
76226,20141103,CBS,54.43,487954,26559336.22
76282,20141103,AN,56.4,113144,6381321.6
76605,20141103,AZO,552.17999,32041,17692399.06
76614,20141103,REGN,395.26001,99692,39404260.92
76639,20141103,TSS,33.79,185681,6274160.99
76644,20141103,X,39.14,145485,5694282.9
76708,20141103,DV,47.76,63887,3051243.12
76709,20141103,IDXX,142.83,47682,6810420.06
76712,20141103,AES,14.12,723269,10212558.28
76744,20141103,VRTX,112.98,240522,27174175.56
76795,20141103,ZBRA,73.88,50922,3762117.36
76841,20141103,BIIB,321.25,236155,75864793.75
77037,20141103,ODFL,73.58,86165,6340020.7
77129,20141103,KIM,25.28,411338,10398624.64
77157,20141103,OI,25.73,164910,4243134.3
77178,20141103,QCOM,78.24,1662601,130081902.2
77182,20141103,PRGO,159.95,133929,21421943.55
77274,20141103,GILD,109.98,1508664,165922866.7
77281,20141103,WFM,39.95,359747,14371892.65
77338,20141103,ROP,158.61,100034,15866392.74
77357,20141103,SNPS,41.16,155965,6419519.4
77418,20141103,TWX,78.76,854836,67326883.36
77462,20141103,M,57.25,353127,20216520.75
77496,20141103,MHK,140.53999,72836,10236370.71
77605,20141103,BSX,13.3,1325708,17631916.4
77606,20141103,KSS,54.95,204668,11246506.6
77649,20141103,STE,60.52,59413,3595674.76
77659,20141103,BBBY,67.59,185239,12520304.01
77661,20141103,DHI,22.97,364472,8371921.84
77668,20141103,ESRX,77.1,733910,56584461
77702,20141103,SBUX,76.1,749500,57036950
77730,20141103,TSN,40.83,305552,12475688.16
78034,20141103,PDCO,43.08,103117,4442280.36
78877,20141103,CHK,21.79,665776,14507259.04
78916,20141103,ACT,247.5,264261,65404597.5
78975,20141103,INTU,88.34,285419,25213914.46
78987,20141103,MCHP,43.21,200966,8683740.86
79057,20141103,ACE,108.8,331738,36093094.4
79089,20141103,FOSL,102.88,51878,5337208.64
79094,20141103,JBL,21.29,193394,4117358.26
79103,20141103,ORLY,175.86,101445,17840117.7
79129,20141103,GGP,26.4,884067,23339368.8
79145,20141103,RCL,68.4,222673,15230833.2
79237,20141103,RIG,28.87,362189,10456396.43
79265,20141103,FLIR,33.77,140892,4757922.84
79323,20141103,ALL,64.72,419433,27145703.76
79545,20141103,BWA,57.07,227374,12976234.18
79547,20141103,EQR,70.31,362208,25466844.48
79637,20141103,UHS,103.44,91871,9503136.24
79678,20141103,ATVI,20.3,719030,14596309
79698,20141103,IT,80.8,88900,7183120
79782,20141103,REG,61.37,92358,5668010.46
79785,20141103,NVR,1230.53003,4096,5040251.003
79879,20141103,JDSU,13.58,231853,3148563.74
79881,20141103,URBN,30.41,134268,4083089.88
79906,20141103,INCY,67.97,168942,11482987.74
79915,20141103,NFX,31.69,137229,4348787.01
80080,20141103,EMN,82.03,148500,12181455
80100,20141103,SPG,182.42,314315,57337342.3
80183,20141103,MAA,71.94,79444,5715201.36
80191,20141103,ALB,58.73,78254,4595857.42
80204,20141103,MLM,117.49,66919,7862313.31
80286,20141103,TSCO,73.42,135939,9980641.38
80320,20141103,CPRT,33.4,126335,4219589
80381,20141103,AVB,158.13,131812,20843431.56
80399,20141103,MAC,71.28,140714,10030093.92
80539,20141103,NKTR,13.81,128441,1773770.21
80681,20141103,ESS,203.58,63485,12924276.3
80711,20141103,AIV,36.42,146205,5324786.1
81045,20141103,O,46.93,222686,10450653.98
81055,20141103,COF,82.67,558500,46171195
81061,20141103,MCK,203.39,231882,47162479.98
81138,20141103,APOL,28.04,108007,3028516.28
81481,20141103,DLTR,60.89,205654,12522272.06
81540,20141103,ABC,86.9,224382,19498795.8
81593,20141103,,,1699359,0
81655,20141103,DRI,51.98,132647,6894991.06
81675,20141103,SSS,85.57,33708,2884393.56
81677,20141103,WAB,86.29,96255,8305843.95
81696,20141103,DISH,63.81,222480,14196448.8
81736,20141103,RMD,51.71,139445,7210700.95
81774,20141103,FCX,27.79,1039046,28875088.34
81910,20141103,IVZ,40.17,430828,17306360.76
82107,20141103,WABC,49.17,25887,1272863.79
82196,20141103,DNR,12.13,352289,4273265.57
82298,20141103,DO,34.72,137148,4761778.56
82303,20141103,RE,170.71001,45472,7762525.575
82307,20141103,DVA,78.03,214800,16760844
82581,20141103,HSIC,119.71,84215,10081377.65
82598,20141103,NTAP,43.07,313000,13480910
82621,20141103,,,11802,0
82642,20141103,EL,75.96,233009,17699363.64
82651,20141103,WAT,111.68,83276,9300263.68
82686,20141103,CTXS,64.41,160971,10368142.11
82775,20141103,HIG,39.64,431481,17103906.84
83111,20141103,ALXN,191.03999,198287,37880746.5
83143,20141103,IRM,36.65,193704,7099251.6
83382,20141103,TCX,15.82,11302,178797.64
83421,20141103,DF,13.95,93773,1308133.35
83435,20141103,YHOO,46.34,947351,43900245.34
83621,20141103,ANSS,78.05,91908,7173419.4
83862,20141103,ETFC,22.44,289161,6488772.84
83906,20141103,SRCL,126.53,84924,10745433.72
83976,20141103,ANF,32.61,71367,2327277.87
84032,20141103,NOV,70.72,430570,30449910.4
84129,20141103,ZION,29.06,202932,5897203.92
84373,20141103,DGX,62.11,144534,8977006.74
84381,20141103,ROK,110.84,137872,15281732.48
84387,20141103,CMT,13.41,7667,102814.47
84761,20141103,TTWO,25.83,84124,2172922.92
84767,20141103,ARE,83.79,71749,6011848.71
84769,20141103,APH,50.4,314386,15845054.4
84788,20141103,AMZN,305.72,463006,141550194.3
85035,20141103,RFMD,13.39,290726,3892821.14
85058,20141103,BXP,128.69,153100,19702439
85072,20141103,RL,165.67999,61424,10176727.71
85257,20141103,AME,51.99,245783,12778258.17
85265,20141103,SLG,116.5,99547,11597225.5
85269,20141103,VLO,50.34,527963,26577657.42
85348,20141103,YUM,71.56,437493,31306999.08
85459,20141103,CHRW,68.69,146641,10072770.29
85592,20141103,PLD,41.83,499991,20914623.53
85593,20141103,AMG,193.17,55553,10731173.01
85621,20141103,MTD,259.63,28888,7500191.44
85631,20141103,ADSK,57.77,227521,13143888.17
85663,20141103,URI,111.81,99808,11159532.48
85675,20141103,AMSG,52.41,48123,2522126.43
85753,20141103,VRSN,59.56,121090,7212120.4
85792,20141103,PWR,33.77,212395,7172579.15
85913,20141103,MAR,75.8,283361,21478763.8
85914,20141103,BBY,34.41,349616,12030286.56
85926,20141103,SEE,36.34,212023,7704915.82
85939,20141103,RLH,5.61,19825,111218.25
85991,20141103,LVLT,46.67,238341,11123374.47
86021,20141103,LLL,121.46,85133,10340254.18
86102,20141103,FII,31.39,104590,3283080.1
86111,20141103,AMT,96.86,396463,38401406.18
86136,20141103,SRE,110.84,245894,27254890.96
86158,20141103,CTSH,48.89,608918,29770001.02
86228,20141103,RSG,38.07,355539,13535369.73
86314,20141103,XL,33.86,260289,8813385.54
86339,20141103,CCI,78.99,333859,26371522.41
86356,20141103,EBAY,52.7,1242367,65472740.9
86580,20141103,NVDA,19.87,543537,10800080.19
86783,20141103,PCLN,1198.52002,52356,62749714.17
86799,20141103,CNX,37.05,230178,8528094.9
86868,20141103,GS,190.83,452800,86407824
86946,20141103,RAI,64.01,531284,34007488.84
86964,20141103,FFIV,124.37,73390,9127514.3
86979,20141103,JNPR,21.07,451188,9506531.16
86996,20141103,SBAC,112.33,129097,14501466.01
87055,20141103,COST,134.27,437762,58778303.74
87137,20141103,DVN,58.54,409100,23948714
87184,20141103,RHT,59.15,187822,11109671.3
87267,20141103,BLK,338.79999,167610,56786266.32
87299,20141103,AKAM,59.72,178195,10641805.4
87432,20141103,A,40.84,333513,13620670.92
87447,20141103,UPS,105.64,706357,74619553.48
87541,20141103,PKG,71.77,98386,7061163.22
87657,20141103,EW,119.93,106974,12829391.82
87717,20141103,EXPD,42.7,193031,8242423.7
87842,20141103,MET,54.3,1119100,60767130
88031,20141103,MNST,101.23,167638,16969994.74
88352,20141103,ISRG,495.84,36252,17975191.68
88436,20141103,ENDP,68.5,153713,10529340.5
88446,20141103,ILMN,194.33,142000,27594860
88590,20141103,DNB,123.36,36370,4486603.2
88661,20141103,COH,33.94,275510,9350809.4
88664,20141103,JKHY,60,81776,4906560
88668,20141103,MON,113.93,484073,55150436.89
88837,20141103,GRMN,55.7,191227,10651343.9
88845,20141103,AET,82.25,351700,28927325
88853,20141103,FLR,65.78,156221,10276217.38
88860,20141103,ALGN,51.81,80290,4159824.9
88873,20141103,GPN,80.39,67637,5437338.43
89002,20141103,ADS,281.85001,55528,15650567.36
89003,20141103,FIS,58.33,285418,16648431.94
89004,20141103,FTI,55.02,233846,12866206.92
89006,20141103,MDLZ,35.41,1679923,59486073.43
89014,20141103,COL,84.16,135099,11369931.84
89017,20141103,WSH,40.26,177376,7141157.76
89070,20141103,ZMH,110.41,168917,18650125.97
89071,20141103,ACN,80.97,627505,50809079.85
89105,20141103,JOY,52.31,98176,5135586.56
89155,20141103,MKC,71.1292,12034,855968.7928
89179,20141103,WLP,126.31,269941,34096247.71
89195,20141103,PFG,52,293667,15270684
89216,20141103,AYI,138.27,43253,5980592.31
89217,20141103,AAP,147.75999,72975,10782785.27
89258,20141103,PRU,87.88,458000,40249040
89269,20141103,CNC,91.57,58669,5372320.33
89301,20141103,GME,42.71,112667,4812007.57
89393,20141103,NFLX,388.41,60246,23400148.86
89508,20141103,KMX,56.32,215395,12131046.4
89509,20141103,XEC,110.41,87022,9608099.02
89525,20141103,CMCSA,55.6,2150369,119560516.4
89533,20141103,WYNN,189.50999,101350,19206837.49
89617,20141103,EQIX,210.82001,53322,11241344.57
89626,20141103,CME,84.79,336838,28560494.02
89641,20141103,STX,64.17,327239,20998926.63
89731,20141103,LEN,35.35,31303,1106561.05
89757,20141103,SHLD,33.25,106508,3541391
89866,20141103,LKQ,28.79,303036,8724406.44
90038,20141103,AIZ,68.63,71379,4898740.77
90071,20141103,NRG,30.43,337891,10282023.13
90162,20141103,GNW,14,496617,6952638
90199,20141103,CBG,32.31,332118,10730732.58
90215,20141103,CRM,63.59,619000,39362210
90272,20141103,WCG,66.82,43886,2932462.52
90305,20141103,EXR,58.82,116034,6825119.88
90319,20141103,GOOGL,563.77002,284816,160570722
90373,20141103,DLR,67.67,135503,9169488.01
90386,20141103,MOS,43.8,336965,14759067
90441,20141103,FOXA,34.35,1357602,46633628.7
90442,20141103,FOX,33.11,798521,26439030.31
90454,20141103,MKTX,64.57,37378,2413497.46
90505,20141103,LVS,62.37,805329,50228369.73
90520,20141103,CE,58.68,153632,9015125.76
90537,20141103,NE,20.31,252258,5123359.98
90601,20141103,NDAQ,43.53,167665,7298457.45
90805,20141103,DISCA,35.67,148491,5296673.97
90808,20141103,EXPE,85.93,113748,9774365.64
90829,20141103,CF,256.10001,49671,12720743.6
90880,20141103,AMP,126.44,185400,23441976
90979,20141103,UA,65.99,174528,11517102.72
90993,20141103,ICE,209.78999,113442,23798996.05
91041,20141103,LYV,26.08,200659,5233186.72
91063,20141103,VIAB,72.83,363300,26459139
91068,20141103,CMG,638.53003,31013,19802731.82
91103,20141103,UAL,54.28,369071,20033173.88
91152,20141103,TDG,185.8,52506,9755614.8
91233,20141103,MA,84.13,1112920,93629959.6
91391,20141103,WIN,10.565,602763,6368191.095
91392,20141103,WYN,77.58,123263,9562743.54
