candidate_last,candidate_first,donation_amount,candidate_won_lost,stock_ticker,stock_price_change,year,opening_price,closing_price,party,chamber,is_democrat,is_senate,is_president
 Chabot, Steve, 3000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Schweikert, David, 3000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Smith, Adrian, 3000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Peters, Gary, 3000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 McCarthy, Carolyn, 3000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Rogers, Mike, 3000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Fitzpatrick, Michael G, 3000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Duffy, Sean P, 3000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Coble, Howard, 3000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Nunes, Devin, 3000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Buchanan, Vernon, 3000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Stivers, Steve, 3000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Cleaver, Emanuel, 2500.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Paulsen, Erik, 2500.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Connolly, Gerry, 2500.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Stewart, Chris, 2500.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Marchant, Kenny, 2500.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 King, Pete, 2000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Reed, Tom, 2000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Pascrell, Bill Jr, 2000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Terry, Lee, 2000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Franks, Trent, 2000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Gingrey, Phil, 2000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Moore, Gwen, 2000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Grimm, Michael, 2000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Price, Tom, 2000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 McHenry, Patrick, 2000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Huizenga, Bill, 2000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Collins, Susan M, 2000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, SENATE,0,1,0
 Jenkins, Lynn, 2000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Sessions, Pete, 1500.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Esty, Elizabeth, 1500.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Jeffries, Hakeem, 1500.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Roberts, Pat, 1500.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, SENATE,0,1,0
 Lewis, John, 1500.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Eshoo, Anna, 1500.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Horsford, Steven, 1250.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 McDermott, Jim, 1000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Forbes, Randy, 1000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Kline, John, 1000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Davis, Danny K, 1000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Landrieu, Mary L, 1000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, SENATE,1,1,0
 Webster, Daniel, 1000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Poe, Ted, 1000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Fincher, Steve, 1000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Lance, Leonard, 1000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Sanchez, Linda, 1000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Westmoreland, Lynn A, 1000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Reichert, Dave, 1000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Olson, Pete, 1000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Posey, Bill, 1000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Gardner, Cory, 1000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Brady, Kevin, 1000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Waters, Maxine, 1000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Jordan, Jim, 1000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Luetkemeyer, Blaine, 1000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Richmond, Cedric, 1000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Hurt, Robert, 1000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Roskam, Peter, 1000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Ross, Dennis, 1000.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Sinema, Kyrsten, 950.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Sewell, Terri A, 500.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Castro, Joaquin, 500.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Capps, Lois, 500.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Fudge, Marcia L, 500.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Payne, Donald M Jr, 500.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Polis, Jared, 500.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Becker, Francis X Jr, 500.0, 0, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Murphy, Patrick, 500.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Schneider, Brad, 500.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Ryan, Paul, 500.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Foster, Bill, 500.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Meng, Grace, 500.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Bishop, Sanford, 500.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Pelosi, Nancy, 250.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Brooks, Susan, 250.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, R, HOUSE,0,0,0
 Ellison, Keith, 250.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Kilmer, Derek, 250.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Wilson, Frederica, 250.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Schakowsky, Jan, 250.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Maloney, Sean Patrick, 250.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Lowey, Nita M, 250.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Cicilline, David, 250.0, 1, AXP, -1.7155995755217504, 2012, 56.54, 55.57, D, HOUSE,1,0,0
 Obama, Barack, 25878.0, 1, CL, -0.4740235115661733, 2012, 52.74, 52.49, D, PRES,1,0,1
 Himes, Jim, 5000.0, 1, CL, -0.4740235115661733, 2012, 52.74, 52.49, D, HOUSE,1,0,0
 Fitzpatrick, Michael G, 2440.0, 1, CL, -0.4740235115661733, 2012, 52.74, 52.49, R, HOUSE,0,0,0
 Jenkins, Lynn, 500.0, 1, CL, -0.4740235115661733, 2012, 52.74, 52.49, R, HOUSE,0,0,0
 Pingree, Chellie, 500.0, 1, CL, -0.4740235115661733, 2012, 52.74, 52.49, D, HOUSE,1,0,0
 Holt, Rush, 300.0, 1, CL, -0.4740235115661733, 2012, 52.74, 52.49, D, HOUSE,1,0,0
 Michaud, Mike, 250.0, 1, CL, -0.4740235115661733, 2012, 52.74, 52.49, D, HOUSE,1,0,0
 Honda, Mike, 200.0, 1, CL, -0.4740235115661733, 2012, 52.74, 52.49, D, HOUSE,1,0,0
 McConnell, Mitch, 5000.0, 1, COG, -0.7831821929101466, 2012, 24.26, 24.07, R, SENATE,0,1,0
 Cantor, Eric, 2500.0, 1, COG, -0.7831821929101466, 2012, 24.26, 24.07, R, HOUSE,0,0,0
 Marino, Tom, 1000.0, 1, COG, -0.7831821929101466, 2012, 24.26, 24.07, R, HOUSE,0,0,0
 Murphy, Tim, 500.0, 1, COG, -0.7831821929101466, 2012, 24.26, 24.07, R, HOUSE,0,0,0
 Obama, Barack, 205889.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, PRES,1,0,1
 Hagan, Kay R, 50000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, SENATE,1,1,0
 Eshoo, Anna, 25000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Camp, Dave, 12000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Cantor, Eric, 7750.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 McCarthy, Kevin, 7500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Brady, Kevin, 7500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Goodlatte, Bob, 7000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Chaffetz, Jason, 6000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Walden, Greg, 6000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Lofgren, Zoe, 5250.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Udall, Mark, 5000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, SENATE,1,1,0
 Ryan, Paul, 5000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Matheson, Jim, 5000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Bera, Ami, 4500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Thornberry, Mac, 4000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Barrow, John, 3500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Tsongas, Niki, 3500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Esty, Elizabeth, 3250.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Jordan, Jim, 3100.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Warner, Mark, 3000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, SENATE,1,1,0
 Ruppersberger, Dutch, 3000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Connolly, Gerry, 3000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Kennedy, Joe III, 3000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 McNerney, Jerry, 3000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Upton, Fred, 2500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Cornyn, John, 2500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, SENATE,0,1,0
 Price, Tom, 2500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Watt, Melvin L, 2500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Hoyer, Steny H, 2500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Conyers, John Jr, 2500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Foster, Bill, 2500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Roskam, Peter, 2500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Sessions, Pete, 2500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Rokita, Todd, 2500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Moran, Jim, 2500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Clyburn, James E, 2500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Polis, Jared, 2500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Boehner, John, 2500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Shaheen, Jeanne, 2400.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, SENATE,1,1,0
 McCaul, Michael, 2250.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Ros-Lehtinen, Ileana, 2200.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Bonamici, Suzanne, 2000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Begich, Mark, 2000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, SENATE,1,1,0
 Royce, Ed, 2000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Lankford, James, 2000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Pallone, Frank Jr, 1500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Ellison, Keith, 1500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Brownley, Julia, 1500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Issa, Darrell, 1000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Larsen, Rick, 1000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Ribble, Reid, 1000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Denham, Jeff, 1000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Velazquez, Nydia M, 1000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Johnson, Hank, 1000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Keating, Bill, 1000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 McConnell, Mitch, 1000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, SENATE,0,1,0
 Nunes, Devin, 1000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Latta, Robert E, 1000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Massie, Thomas, 1000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Salmon, Matt, 1000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Duffy, Sean P, 1000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Sanchez, Linda, 1000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Dingell, John D, 1000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Honda, Mike, 1000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Scott, Tim, 1000.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Burgess, Michael, 500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Benishek, Dan, 500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Swalwell, Eric, 500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Blackburn, Marsha, 500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Pascrell, Bill Jr, 500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Lynch, Stephen F, 500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Carson, Andre, 500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Bachmann, Michele, 500.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Emken, Elizabeth, 400.0, 0, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, SENATE,0,1,0
 Messer, Luke, 250.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, R, HOUSE,0,0,0
 Grayson, Alan, 250.0, 1, CSCO, -1.318807339449549, 2012, 17.44, 17.21, D, HOUSE,1,0,0
 Obama, Barack, 27856.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, D, PRES,1,0,1
 Walden, Greg, 20500.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, R, HOUSE,0,0,0
 Terry, Lee, 20500.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, R, HOUSE,0,0,0
 Matheson, Jim, 12000.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, D, HOUSE,1,0,0
 Gardner, Cory, 11500.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, R, HOUSE,0,0,0
 Cantor, Eric, 10500.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, R, HOUSE,0,0,0
 Blackburn, Marsha, 10100.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, R, HOUSE,0,0,0
 Butterfield, G K, 10000.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, D, HOUSE,1,0,0
 Upton, Fred, 10000.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, R, HOUSE,0,0,0
 Boehner, John, 10000.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, R, HOUSE,0,0,0
 Scalise, Steve, 8100.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, R, HOUSE,0,0,0
 Tipton, Scott, 7750.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, R, HOUSE,0,0,0
 Alexander, Rodney, 7500.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, R, HOUSE,0,0,0
 Clyburn, James E, 7500.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, D, HOUSE,1,0,0
 Latta, Robert E, 7400.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, R, HOUSE,0,0,0
 Rush, Bobby L, 7120.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, D, HOUSE,1,0,0
 Kinzinger, Adam, 7100.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, R, HOUSE,0,0,0
 Dingell, John D, 7000.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, D, HOUSE,1,0,0
 DeGette, Diana, 7000.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, D, HOUSE,1,0,0
 Salmon, Matt, 6500.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, R, HOUSE,0,0,0
 Landrieu, Mary L, 6300.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, D, SENATE,1,1,0
 Richmond, Cedric, 6000.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, D, HOUSE,1,0,0
 McConnell, Mitch, 6000.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, R, SENATE,0,1,0
 Griffith, Morgan, 6000.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, R, HOUSE,0,0,0
 Cleaver, Emanuel, 6000.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, D, HOUSE,1,0,0
 Rogers, Mike, 5500.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, R, HOUSE,0,0,0
 Barrow, John, 4620.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, D, HOUSE,1,0,0
 Thompson, Bennie G, 4500.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, D, HOUSE,1,0,0
 Green, Gene, 4500.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, D, HOUSE,1,0,0
 Hensarling, Jeb, 4500.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, R, HOUSE,0,0,0
 Coffman, Mike, 4450.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, R, HOUSE,0,0,0
 Kilmer, Derek, 4300.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, D, HOUSE,1,0,0
 Pallone, Frank Jr, 4120.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, D, HOUSE,1,0,0
 Clarke, Yvette D, 4000.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, D, HOUSE,1,0,0
 Graves, Sam, 4000.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, R, HOUSE,0,0,0
 McIntyre, Mike, 4000.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, D, HOUSE,1,0,0
 Udall, Tom, 3500.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, D, SENATE,1,1,0
 Schweikert, David, 3500.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, R, HOUSE,0,0,0
 Braley, Bruce, 3250.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, D, HOUSE,1,0,0
 Camp, Dave, 3121.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, R, HOUSE,0,0,0
 Smith, Adrian, 3121.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, R, HOUSE,0,0,0
 Paulsen, Erik, 3121.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, R, HOUSE,0,0,0
 Udall, Mark, 3000.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, D, SENATE,1,1,0
 Bishop, Sanford, 3000.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, D, HOUSE,1,0,0
 Pastor, Ed, 3000.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, D, HOUSE,1,0,0
 Murphy, Tim, 3000.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, R, HOUSE,0,0,0
 Issa, Darrell, 3000.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, R, HOUSE,0,0,0
 Christian-Christensen, Donna, 3000.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, D, HOUSE,1,0,0
 Kirkpatrick, Ann, 3000.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, D, HOUSE,1,0,0
 Yoder, Kevin, 3000.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, R, HOUSE,0,0,0
 Watt, Melvin L, 3000.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, D, HOUSE,1,0,0
 Bachmann, Michele, 2750.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, R, HOUSE,0,0,0
 McCarthy, Kevin, 2500.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, R, HOUSE,0,0,0
 Clay, William L Jr, 2500.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, D, HOUSE,1,0,0
 Carson, Andre, 2500.0, 1, CTL, -1.8398548846851526, 2012, 38.59, 37.88, D, HOUSE,1,0,0
